time_s,P_L_mmHg,dP_Ldt_source_mmHg_per_s,dP_Ldt_analytic_mmHg_per_s,derivative_error_mmHg_per_s
3.45,753.8623260817636,-6.576756410362345,0.7485546095391662,-7.325311019901511
3.455,753.8660666129645,-6.5803118691133795,0.7476529484429548,-7.327964817556334
3.46,753.8698025620546,-6.583854287718683,0.7467217712914119,-7.330576059010095
3.465,753.8735337815452,-6.587383526329643,0.7457611148458133,-7.333144641175457
3.47,753.8772601241341,-6.590899445617981,0.7447710170312267,-7.335670462649208
3.475,753.8809814427116,-6.594401906781236,0.7437515169350151,-7.338153423716252
3.48,753.8846975903666,-6.597890771548251,0.7427026548052924,-7.340593426353543
3.485,753.8884084203919,-6.601365902184631,0.7416244720493355,-7.342990374233967
3.49,753.8921137862902,-6.604827161498186,0.7405170112319492,-7.345344172730135
3.495,753.8958135417803,-6.608274412844334,0.7393803160737863,-7.34765472891812
3.5,753.8995075408018,-6.611707520131511,0.7382144314496206,-7.349921951581132
3.505,753.9031956375222,-6.615126347826533,0.7370194033865767,-7.35214575121311
3.5100000000000002,753.9068776863419,-6.618530760959946,0.7357952790623112,-7.354326040022258
3.515,753.9105535418996,-6.621920625131367,0.734542106803152,-7.35646273193452
3.52,753.9142230590791,-6.625295806514774,0.7332599360821892,-7.3585557425969625
3.525,753.917886093014,-6.628656171863795,0.7319488175173225,-7.360604989381117
3.5300000000000002,753.921542499094,-6.632001588516978,0.7306088028692626,-7.362610391386241
3.535,753.9251921329706,-6.635331924403013,0.7292399450394882,-7.364571869442501
3.54,753.9288348505625,-6.638647048045952,0.7278422980681575,-7.366489346114109
3.545,753.9324705080613,-6.641946828570404,0.7264159171319744,-7.368362745702378
3.5500000000000003,753.9360989619375,-6.645231135706699,0.7249608585420099,-7.370191994248709
3.555,753.9397200689463,-6.648499839796026,0.7234771797414807,-7.371977019537507
3.56,753.9433336861323,-6.651752811795556,0.7219649393034794,-7.3737177510990355
3.565,753.9469396708361,-6.65498992328354,0.7204241969286631,-7.375414120212203
3.5700000000000003,753.9505378806996,-6.658211046464369,0.7188550134428965,-7.377066059907265
3.575,753.9541281736718,-6.661416054173629,0.7172574507948513,-7.37867350496848
3.58,753.957710408014,-6.664604819883114,0.7156315720535591,-7.380236391936673
3.585,753.9612844423058,-6.667777217705829,0.7139774414059218,-7.381754659111751
3.59,753.9648501354503,-6.67093312240095,0.7122951241541791,-7.383228246555129
3.595,753.9684073466802,-6.674072409378778,0.7105846867133288,-7.3846570960921065
3.6,753.971955935563,-6.677194954705646,0.7088461966085061,-7.386041151314152
3.605,753.9754957620063,-6.680300635108829,0.7070797224723167,-7.387380357581146
3.61,753.9790266862638,-6.6833893279813905,0.7052853340421277,-7.388674662023519
3.615,753.9825485689408,-6.686460911387037,0.7034631021573151,-7.389924013544352
3.62,753.9860612709995,-6.689515264064929,0.7016130987564665,-7.391128362821395
3.625,753.9895646537643,-6.692552265434461,0.6997353968745414,-7.392287662309003
3.63,753.9930585789276,-6.695571795600035,0.6978300706399877,-7.393401866240023
3.6350000000000002,753.9965429085554,-6.698573735355779,0.6958971952718153,-7.394470930627594
3.64,754.0000175050922,-6.701557966190263,0.6939368470766266,-7.39549481326689
3.645,754.003482231367,-6.7045243702911765,0.6919491034456042,-7.396473473736781
3.65,754.0069369505983,-6.7074728305499765,0.6899340428514555,-7.397406873401432
3.6550000000000002,754.0103815263998,-6.710403230566511,0.6878917448453143,-7.398294975411826
3.66,754.0138158227854,-6.713315454653617,0.6858222900536016,-7.399137744707218
3.665,754.0172397041752,-6.716209387841682,0.6837257601748405,-7.399935148016523
3.67,754.0206530353998,-6.719084915883196,0.6816022379764332,-7.400687153859629
3.6750000000000003,754.0240556817073,-6.7219419252572425,0.6794518072913915,-7.401393732548634
3.68,754.0274475087667,-6.724780303173995,0.6772745530150286,-7.402054856189023
3.685,754.0308283826746,-6.727599937579167,0.6750705611016067,-7.402670498680774
3.69,754.03419816996,-6.730400717158426,0.6728399185609443,-7.403240635719371
3.6950000000000003,754.0375567375893,-6.733182531341808,0.6705827134549809,-7.403765244796789
3.7,754.040903952972,-6.735945270308055,0.6682990348943002,-7.404244305202355
3.705,754.044239683966,-6.738688824988979,0.665988973034613,-7.4046777980235925
3.71,754.0475637988822,-6.741413087073748,0.6636526190731968,-7.405065706146945
3.715,754.0508761664903,-6.74411794901317,0.6612900652452972,-7.405408014258468
3.72,754.0541766560236,-6.746803304023938,0.6589014048204835,-7.4057047088444214
3.725,754.0574651371845,-6.749469046092845,0.6564867320989712,-7.4059557781918155
3.73,754.0607414801495,-6.7521150699809676,0.6540461424078954,-7.406161212388863
3.735,754.0640055555742,-6.754741271227823,0.651579732097548,-7.406321003325371
3.74,754.0672572345984,-6.757347546155497,0.6490875985375755,-7.406435144693073
3.745,754.0704963888514,-6.759933791872725,0.6465698401131346,-7.40650363198586
3.75,754.073722890457,-6.762499906278963,0.644026556221007,-7.40652646249997
3.755,754.0769366120385,-6.765045788068421,0.6414578472656758,-7.406503635334097
3.7600000000000002,754.0801374267235,-6.7675713367340515,0.6388638146553619,-7.406435151389413
3.765,754.0833252081496,-6.770076452571532,0.6362445607980222,-7.406321013369554
3.77,754.0864998304684,-6.772561036683185,0.633600189097303,-7.406161225780488
3.775,754.0896611683513,-6.775024990981895,0.6309308039484613,-7.405955794930357
3.7800000000000002,754.0928090969944,-6.777468218194975,0.6282365107342415,-7.405704728929217
3.785,754.0959434921226,-6.779890621868008,0.625517415820717,-7.405408037688725
3.79,754.0990642299953,-6.782292106368651,0.6227736265530872,-7.405065732921738
3.795,754.1021711874113,-6.78467257689042,0.6200052512514445,-7.404677828141865
3.8000000000000003,754.1052642417131,-6.7870319394564245,0.6172123992064946,-7.404244338662919
3.805,754.1083432707925,-6.789370100923076,0.6143951806752435,-7.40376528159832
3.81,754.1114081530944,-6.791686968983776,0.611553706876644,-7.40324067586042
3.815,754.1144587676228,-6.793982452172548,0.6086880899872052,-7.402670542159753
3.8200000000000003,754.1174949939443,-6.796256459867656,0.6057984431365645,-7.40205490300422
3.825,754.1205167121942,-6.798508902295177,0.6028848804030202,-7.4013937826981975
3.83,754.1235238030802,-6.8007396905325495,0.5999475168090291,-7.400687207341578
3.835,754.1265161478874,-6.802948736512085,0.5969864683166648,-7.39993520482875
3.84,754.1294936284833,-6.805135953024436,0.5940018518230404,-7.399137804847476
3.845,754.132456127322,-6.80730125372205,0.5909937851556931,-7.398295038877744
3.85,754.1354035274491,-6.809444553122571,0.5879623870679327,-7.397406940190503
3.855,754.1383357125063,-6.811565766612216,0.584907777234153,-7.396473543846369
3.86,754.1412525667361,-6.813664810449119,0.5818300762451086,-7.395494886694228
3.865,754.144153974986,-6.815741601766628,0.5787294056031527,-7.394471007369781
3.87,754.1470398227134,-6.817796058576588,0.5756058877174409,-7.39340194629403
3.875,754.1499099959899,-6.819828099772573,0.5724596458990991,-7.392287745671672
3.88,754.1527643815061,-6.821837645133077,0.5692908043563548,-7.391128449489432
3.8850000000000002,754.1556028665757,-6.823824615324702,0.5660994881896342,-7.389924103514336
3.89,754.1584253391403,-6.825788931905275,0.5628858233866225,-7.388674755291897
3.895,754.1612316877732,-6.827730517326948,0.5596499368172914,-7.38738045414424
3.9,754.1640218016851,-6.829649294939259,0.5563919562288895,-7.386041251168148
3.9050000000000002,754.1667955707265,-6.831545188992163,0.5531120102408982,-7.384657199233061
3.91,754.1695528853941,-6.833418124639013,0.5498102283399575,-7.38322835297897
3.915,754.172293636834,-6.835268027939528,0.5464867408747502,-7.381754768814279
3.92,754.1750177168456,-6.837094825862699,0.5431416790508584,-7.380236504913557
3.9250000000000003,754.1777250178873,-6.838898446289678,0.5397751749255808,-7.378673621215258
3.93,754.1804154330791,-6.8406788180166265,0.5363873614027244,-7.377066179419351
3.935,754.1830888562084,-6.842435870757522,0.532978372227353,-7.375414242984875
3.94,754.185745181733,-6.844169535146942,0.529548341980508,-7.37371787712745
3.9450000000000003,754.1883843047855,-6.845879742742788,0.5260974060738973,-7.371977148816685
3.95,754.1910061211779,-6.847566426029,0.5226257007445492,-7.370192126773549
3.955,754.1936105274056,-6.849229518418218,0.519133363049432,-7.36836288146765
3.96,754.1961974206508,-6.850868954254405,0.5156205308600439,-7.366489485114449
3.9650000000000003,754.1987666987877,-6.8524846688154515,0.5120873428569708,-7.364572011672422
3.97,754.2013182603855,-6.854076598315718,0.5085339385244135,-7.362610536840132
3.975,754.2038520047129,-6.855644679908559,0.5049604581446754,-7.360605138053234
3.98,754.206367831742,-6.857188851688805,0.5013670427926298,-7.358555894481435
3.985,754.2088656421523,-6.858709052695204,0.49775383433014786,-7.3564628870253514
3.99,754.2113453373345,-6.860205222912828,0.494120975400499,-7.354326198313327
3.995,754.2138068193944,-6.861677303275448,0.4904686094227193,-7.352145912698167
4.0,754.2162499911572,-6.863125235667853,0.4867968805859497,-7.349922116253803
4.005,754.2186747561705,-6.86454896292816,0.4831059338437434,-7.347654896771904
4.01,754.2210810187086,-6.865948428850059,0.47939591490834366,-7.345344343758403
4.015,754.2234686837766,-6.867323578185036,0.47566697024493165,-7.342990548429968
4.0200000000000005,754.2258376571135,-6.868674356644559,0.47191924706584126,-7.3405936037104
4.025,754.2281878451963,-6.870000710902209,0.46815289332475507,-7.338153604226965
4.03,754.2305191552435,-6.871302588595797,0.4643680577108532,-7.33567064630665
4.035,754.2328314952192,-6.872579938329426,0.46056488964295084,-7.333144827972377
4.04,754.2351247738361,-6.87383270967552,0.45674353926359673,-7.330576248939117
4.045,754.2373989005595,-6.875060853176817,0.4529041574331456,-7.3279650106099625
4.05,754.2396537856107,-6.876264320348319,0.4490468957238042,-7.325311216072124
4.055,754.2418893399706,-6.877443063679208,0.4451719064136437,-7.322614970092852
4.0600000000000005,754.2441054753835,-6.878597036634719,0.4412793424805923,-7.319876379115311
4.065,754.2463021043606,-6.879726193657981,0.43736935759639484,-7.317095551254376
4.07,754.248479140182,-6.880830490171812,0.43344210612054423,-7.314272596292357
4.075,754.2506364969024,-6.88190988258048,0.42949774309418876,-7.3114076256746685
4.08,754.2527740893531,-6.882964328271427,0.4255364242340117,-7.308500752505439
4.085,754.2548918331456,-6.883993785616946,0.42155830592608434,-7.3055520915430305
4.09,754.2569896446751,-6.884998213975827,0.4175635452196891,-7.302561759195516
4.095,754.2590674411233,-6.885977573694962,0.4135522998211236,-7.299529873516086
4.1,754.2611251404627,-6.88693182611091,0.4095247280874726,-7.296456554198382
4.105,754.2631626614585,-6.887860933551425,0.40548098902035556,-7.293341922571781
4.11,754.2651799236733,-6.888764859336938,0.4014212422596525,-7.29018610159659
4.115,754.2671768474687,-6.889643567782011,0.39734564807719763,-7.286989215859209
4.12,754.2691533540099,-6.890497024196741,0.3932543673704559,-7.283751391567197
4.125,754.2711093652674,-6.891325194888137,0.3891475616561671,-7.280472756544304
4.13,754.2730448040215,-6.892128047161437,0.3850253930639737,-7.277153440225411
4.135,754.2749595938644,-6.892905549321414,0.38088802433001745,-7.273793573651432
4.14,754.2768536592034,-6.8936576706736155,0.37673561879051565,-7.270393289464131
4.1450000000000005,754.2787269252642,-6.894384381525583,0.37256834037531233,-7.266952721900895
4.15,754.2805793180933,-6.895085653188017,0.3683863536014089,-7.263472006789426
4.155,754.2824107645614,-6.895761457975917,0.3641898235664663,-7.259951281542383
4.16,754.2842211923663,-6.896411769209669,0.35997891594228737,-7.256390685151956
4.165,754.2860105300352,-6.897036561216103,0.35575379696827936,-7.252790358184383
4.17,754.2877787069283,-6.897635809329501,0.3515146334448883,-7.24915044277439
4.175,754.289525653241,-6.8982094898925785,0.3472615927270152,-7.245471082619594
4.18,754.2912513000067,-6.898757580257408,0.34299484271740877,-7.241752422974817
4.1850000000000005,754.2929555791001,-6.899280058786325,0.3387145518600365,-7.2379946106463615
4.19,754.2946384232389,-6.899776904852772,0.33442088913343704,-7.234197793986209
4.195,754.2962997659874,-6.90024809884212,0.33011402404404644,-7.2303621228861665
4.2,754.2979395417586,-6.900693622152439,0.325794126619506,-7.226487748771945
4.205,754.2995576858173,-6.901113457195233,0.3214613674019531,-7.222574824597187
4.21,754.3011541342815,-6.901507587396136,0.317115917441286,-7.218623504837422
4.215,754.3027288241263,-6.901875997195562,0.31275794828841197,-7.214633945483974
4.22,754.3042816931858,-6.902218672049328,0.30838763198847463,-7.210606304037802
4.225,754.3058126801551,-6.902535598429214,0.3040051410740605,-7.206540739503275
4.23,754.3073217245937,-6.902826763823512,0.2996106485583898,-7.202437412381902
4.235,754.3088087669272,-6.903092156737514,0.2952043279284868,-7.198296484666001
4.24,754.3102737484495,-6.903331766693962,0.29078635313832746,-7.194118119832289
4.245,754.3117166113256,-6.903545584233466,0.28635689860197455,-7.189902482835441
4.25,754.313137298594,-6.903733600914877,0.2819161391866919,-7.185649740101569
4.255,754.3145357541682,-6.903895809315617,0.2774642502060407,-7.181360059521658
4.26,754.3159119228396,-6.90403220303198,0.27300140741295664,-7.177033610444936
4.265,754.3172657502796,-6.9041427766793735,0.26852778699281515,-7.172670563672189
4.2700000000000005,754.3185971830412,-6.90422752589254,0.2640435655564721,-7.168271091449012
4.275,754.3199061685618,-6.904286447325728,0.25954892013329595,-7.163835367459025
4.28,754.321192655165,-6.904319538652818,0.2550440281641737,-7.1593635668169915
4.285,754.3224565920623,-6.904326798567422,0.2505290674945093,-7.154855866061931
4.29,754.3236979293558,-6.904308226782932,0.24600421636720238,-7.150312443150135
4.295,754.3249166180395,-6.90426382403253,0.241469653415609,-7.145733477448139
4.3,754.3261126100019,-6.904193592069159,0.23692555765649315,-7.141119149725652
4.305,754.327285858027,-6.904097533665458,0.23237210848295708,-7.136469642148414
4.3100000000000005,754.3284363157973,-6.903975652613647,0.2278094856573592,-7.131785138271006
4.315,754.3295639378945,-6.903827953725379,0.2232378693042199,-7.127065823029599
4.32,754.3306686798019,-6.903654442831556,0.2186574399031067,-7.122311882734662
4.325,754.3317504979065,-6.903455126782089,0.21406837828151226,-7.117523505063601
4.33,754.3328093494996,-6.903230013445634,0.20947086560771278,-7.112700879053347
4.335,754.3338451927799,-6.902979111709278,0.2048650833836192,-7.1078441950928966
4.34,754.3348579868539,-6.902702431478191,0.20025121343760977,-7.1029536449158
4.345,754.3358476917383,-6.9023999836752346,0.19562943791735166,-7.098029421592586
4.3500000000000005,754.3368142683612,-6.902071780240529,0.19099993928261044,-7.09307171952314
4.355,754.3377576785639,-6.901717834130983,0.18636290029804842,-7.088080734429031
4.36,754.338677885102,-6.90133815931978,0.1817185040260072,-7.083056663345786
4.365,754.3395748516475,-6.90093277079583,0.17706693381927963,-7.0779997046151095
4.37,754.3404485427897,-6.900501684563178,0.1724083733138756,-7.072910057877054
4.375,754.3412989240367,-6.900044917640368,0.16774300642176915,-7.067787924062138
4.38,754.3421259618169,-6.8995624880597735,0.1630710173236386,-7.062633505383412
4.385,754.3429296234802,-6.899054414866888,0.15839259046159582,-7.057447005328484
4.39,754.3437098772996,-6.898520718119567,0.15370791053190536,-7.052228628651473
4.3950000000000005,754.344466692472,-6.897961418887244,0.14901716247768915,-7.046978581364932
4.4,754.3452000391196,-6.897376539250092,0.14432053148163249,-7.041697070731725
4.405,754.345909888291,-6.896766102298154,0.13961820295866634,-7.036384305256821
4.41,754.3465962119626,-6.896130132130437,0.13491036254865102,-7.031040494679088
4.415,754.3472589830398,-6.895468653853949,0.1301971961090465,-7.025665849962995
4.42,754.3478981753572,-6.8947816935827175,0.1254788897075756,-7.020260583290293
4.425,754.3485137636807,-6.894069278436755,0.12075562961487823,-7.014824908051634
4.43,754.3491057237079,-6.893331436540992,0.11602760229715597,-7.009359038838148
4.4350000000000005,754.3496740320693,-6.892568197024154,0.1112949944088133,-7.003863191432967
4.44,754.350218666329,-6.891779590017633,0.1065579927850891,-6.998337582802722
4.445,754.350739604986,-6.8909656466542755,0.10181678443467773,-6.992782431088953
4.45,754.3512368274742,-6.890126399067174,0.097071556532348,-6.987197955599522
4.455,754.3517103141643,-6.8892618803883785,0.09232249641155432,-6.981584376799933
4.46,754.3521600463638,-6.8883721247476055,0.08756979155704081,-6.975941916304646
4.465,754.3525860063179,-6.88745716727088,0.08281362959743738,-6.970270796868317
4.47,754.3529881772108,-6.886517044079152,0.07805419829785687,-6.964571242377009
4.4750000000000005,754.3533665431652,-6.885551792286873,0.07329168555247839,-6.958843477839351
4.48,754.353721089244,-6.884561450000526,0.06852627937713318,-6.95308772937766
4.485,754.35405180145,-6.883546056317127,0.06375816790187866,-6.947304224219006
4.49,754.3543586667279,-6.882505651322675,0.05898753936357276,-6.941493190686248
4.495,754.3546416729625,-6.881440276090572,0.05421458209844415,-6.935654858189016
4.5,754.3549008089817,-6.880349972680007,0.04943948453465308,-6.929789457214659
4.505,754.3551360645549,-6.879234784134284,0.04466243518485741,-6.923897219319142
4.51,754.3553474303948,-6.878094754479136,0.03988362263876738,-6.917978377117904
4.515,754.3555348981571,-6.876929928720975,0.03510323555570122,-6.912033164276677
4.5200000000000005,754.3556984604407,-6.875740352845126,0.030321462657136422,-6.906061815502262
4.525,754.3558381107885,-6.874526073813999,0.025538492719262396,-6.900064566533262
4.53,754.3559538436875,-6.8732871395652495,0.020754514565523963,-6.894041654130773
4.535,754.3560456545687,-6.872023599009875,0.015969717059167388,-6.887993316069043
4.54,754.3561135398074,-6.8707355020302865,0.011184289095787336,-6.881919791126074
4.545,754.3561574967237,-6.869422899478344,0.006398419595867788,-6.875821319074213
4.55,754.3561775235823,-6.868085843173343,0.0016122974973229454,-6.869698140670666
4.555,754.3561736195926,-6.866724385899972,-0.003173888251960133,-6.863550497648012
4.5600000000000005,754.3561457849086,-6.865338581406228,-0.007959948701582509,-6.857378632704646
4.565,754.3560940206294,-6.863928484401294,-0.012745694906089067,-6.851182789495205
4.57,754.3560183287982,-6.862494150553378,-0.017530937932434876,-6.844963212620943
4.575,754.3559187124035,-6.861035636487522,-0.022315488867436506,-6.838720147620085
4.58,754.3557951753778,-6.859552999783354,-0.02709915882523395,-6.83245384095812
4.585,754.3556477225983,-6.858046298972833,-0.031881758954746875,-6.826164540018086
4.59,754.355476359886,-6.8565155935379165,-0.036663100447129615,-6.819852493090787
4.595,754.3552810940062,-6.854960943908228,-0.04144299454322481,-6.8135179493650035
4.6000000000000005,754.3550619326674,-6.85338241145867,-0.046221252541018554,-6.807161158917651
4.605,754.3548188845219,-6.851780058506991,-0.05099768580308317,-6.800782372703908
4.61,754.3545519591648,-6.8501539483113385,-0.05577210576403113,-6.794381842547307
4.615,754.3542611671339,-6.848504145067753,-0.060544323937955946,-6.787959821129797
4.62,754.3539465199092,-6.846830713907632,-0.06531415192587403,-6.781516561981758
4.625,754.3536080299122,-6.845133720895168,-0.07008140142316183,-6.775052319472007
4.63,754.353245710506,-6.843413233024733,-0.07484588422698985,-6.768567348797743
4.635,754.3528595759946,-6.841669318218235,-0.07960741224375495,-6.76206190597448
4.64,754.3524496416215,-6.839902045322438,-0.08436579749650158,-6.755536247825936
4.6450000000000005,754.3520159235707,-6.838111484106242,-0.08912085213234683,-6.748990631973895
4.65,754.3515584389642,-6.83629770525793,-0.09387238842989254,-6.7424253168280375
4.655,754.3510772058629,-6.834460780382384,-0.09862021880664068,-6.735840561575743
4.66,754.350572243265,-6.83260078199824,-0.10336415582639591,-6.7292366261718435
4.665,754.3500435711056,-6.830717783535043,-0.10810401220666521,-6.722613771328378
4.67,754.3494912102559,-6.828811859330342,-0.11283960082605421,-6.715972258504288
4.675,754.348915182522,-6.826883084626755,-0.11757073473165058,-6.709312349895105
4.68,754.3483155106444,-6.824931535568995,-0.1222972271464069,-6.702634308422588
4.6850000000000005,754.3476922182974,-6.82295728920087,-0.12701889147651468,-6.695938397724356
4.69,754.3470453300872,-6.82096042346224,-0.1317355413187677,-6.689224882143472
4.695,754.3463748715519,-6.818941017185936,-0.13644699046792544,-6.68249402671801
4.7,754.3456808691603,-6.8168991500946525,-0.1411530529240601,-6.675746097170593
4.705,754.3449633503102,-6.814834902797799,-0.14585354289990363,-6.668981359897895
4.71,754.3442223433282,-6.812748356788315,-0.1505482748281778,-6.662200081960138
4.715,754.3434578774676,-6.810639594439457,-0.15523706336892276,-6.655402531070534
4.72,754.3426699829085,-6.8085086990015435,-0.15991972341681357,-6.64858897558473
4.7250000000000005,754.3418586907557,-6.806355754598669,-0.1645960701084683,-6.641759684490201
4.73,754.3410240330375,-6.804180846225385,-0.1692659188297435,-6.634914927395642
4.735,754.3401660427046,-6.80198405974334,-0.1739290852230256,-6.628054974520315
4.74,754.3392847536292,-6.799765481877896,-0.17858538519450953,-6.6211800966833865
4.745,754.3383802006031,-6.797525200214698,-0.1832346349214625,-6.614290565293236
4.75,754.3374524193364,-6.795263303196223,-0.18787665085948402,-6.607386652336739
4.755,754.3365014464563,-6.792979880118282,-0.19251124974975115,-6.600468630368531
4.76,754.3355273195056,-6.790675021126502,-0.19713824862625332,-6.593536772500248
4.765,754.3345300769412,-6.788348817212758,-0.2017574648230148,-6.5865913523897435
4.7700000000000005,754.3335097581324,-6.786001360211589,-0.20636871598130932,-6.57963264423028
4.775,754.3324664033598,-6.78363274279657,-0.21097182005685264,-6.5726609227397175
4.78,754.3314000538132,-6.781243058476649,-0.2155665953269962,-6.565676463149653
4.785,754.3303107515902,-6.7788324015924655,-0.22015286039789744,-6.558679541194568
4.79,754.3291985396947,-6.776400867312615,-0.224730434211682,-6.551670433100933
4.795,754.3280634620347,-6.773948551629895,-0.22929913605359165,-6.544649415576304
4.8,754.3269055634214,-6.771475551357526,-0.2338587855591173,-6.5376167657984094
4.805,754.3257248895665,-6.768981964125311,-0.23840920272112281,-6.530572761404189
4.8100000000000005,754.3245214870808,-6.766467888375793,-0.2429502078969477,-6.523517680478845
4.815,754.3232954034729,-6.763933423360372,-0.24748162181549946,-6.516451801544873
4.82,754.3220466871463,-6.761378669135375,-0.2520032655843336,-6.509375403551042
4.825,754.3207753873982,-6.758803726558115,-0.256514960696714,-6.502288765861401
4.83,754.3194815544174,-6.756208697282907,-0.26101652903866024,-6.495192168244246
4.835,754.3181652392819,-6.7535936837570505,-0.2655077928959788,-6.488085890861072
4.84,754.3168264939579,-6.750958789216796,-0.2699885749612815,-6.480970214255514
4.845,754.3154653712969,-6.748304117683254,-0.27445869834098147,-6.473845419342273
4.8500000000000005,754.3140819250333,-6.745629773958303,-0.2789179865622795,-6.466711787396023
4.855,754.3126762097833,-6.742935863620444,-0.28336626358012823,-6.459569600040315
4.86,754.3112482810421,-6.7402224930206325,-0.2878033537841853,-6.452419139236447
4.865,754.309798195182,-6.737489769278085,-0.29222908200574427,-6.445260687272341
4.87,754.30832600945,-6.734737800276045,-0.29664327352464936,-6.438094526751396
4.875,754.3068317819651,-6.731966694657523,-0.30104575407619605,-6.430920940581327
4.88,754.3053155717172,-6.729176561821018,-0.30543634985800683,-6.423740211963011
4.885,754.3037774385634,-6.726367511916182,-0.309814887536895,-6.416552624379287
4.89,754.3022174432267,-6.723539655839486,-0.3141811942557072,-6.409358461583779
4.8950000000000005,754.3006356472931,-6.720693105229836,-0.31853509764014787,-6.402158007589688
4.9,754.299032113209,-6.717827972464165,-0.3228764258055822,-6.394951546658583
4.905,754.2974069042795,-6.714944370652996,-0.3272050073638244,-6.387739363289172
4.91,754.2957600846646,-6.712042413635981,-0.33152067142990427,-6.380521742206077
4.915,754.2940917193782,-6.709122215977402,-0.3358232476288101,-6.373298968348592
4.92,754.2924018742846,-6.7061838929616515,-0.34011256610221735,-6.366071326859434
4.925,754.2906906160956,-6.70322756058868,-0.3443884575151937,-6.358839103073486
4.93,754.2889580123692,-6.700253335569416,-0.3486507530628837,-6.3516025825065325
4.9350000000000005,754.2872041315053,-6.6972613353211585,-0.3528992844771761,-6.344362050843983
4.94,754.2854290427442,-6.694251677962943,-0.3571338840333381,-6.337117793929605
4.945,754.2836328161634,-6.691224482310877,-0.3613543845566488,-6.3298700977542275
4.95,754.2818155226748,-6.688179867873451,-0.36556061942898993,-6.322619248444461
4.955,754.279977234022,-6.685117954846816,-0.3697524225954271,-6.315365532251389
4.96,754.2781180227774,-6.682038864110044,-0.37392962857076506,-6.30810923553928
4.965,754.2762379623399,-6.678942717220355,-0.37809207244607995,-6.300850644774275
4.97,754.2743371269305,-6.675829636408313,-0.38223958989523205,-6.2935900465130805
4.9750000000000005,754.2724155915912,-6.672699744573006,-0.38637201718135017,-6.286327727391655
4.98,754.2704734321809,-6.669553165277193,-0.39048919116329567,-6.279063974113898
4.985,754.2685107253726,-6.666390022742425,-0.394590949302106,-6.271799073440318
4.99,754.2665275486509,-6.663210441844139,-0.39867712966740887,-6.264533312176731
4.995,754.2645239803079,-6.6600145481067345,-0.4027475709438161,-6.257266977162918
5.0,754.262500099441,-6.656802467698611,-0.4068021124372908,-6.250000355261321
5.005,754.2604559859499,-6.653574327427191,-0.41084059408149415,-6.2427337333456965
5.01,754.2583917205325,-6.650330254733911,-0.41486285644410076,-6.23546739828981
5.015,754.2563073846823,-6.647070377689195,-0.4188687407330955,-6.2282016369561
5.0200000000000005,754.2542030606855,-6.643794824987394,-0.4228580888030416,-6.220936736184352
5.025,754.2520788316172,-6.6405037259417075,-0.42683074316132247,-6.213672982780385
5.03,754.2499347813382,-6.637197210479077,-0.4307865469743623,-6.206410663504715
5.035,754.247770994492,-6.633875409135059,-0.4347253440738152,-6.199150065061244
5.04,754.245587556501,-6.630538453048671,-0.4386469789627305,-6.19189147408594
5.045,754.243384553564,-6.627186473957211,-0.4425512968216942,-6.184635177135517
5.05,754.2411620726516,-6.6238196041910635,-0.4464381435149367,-6.177381460676127
5.055,754.2389202015033,-6.620437976668466,-0.45030736559642126,-6.170130611072045
5.0600000000000005,754.2366590286247,-6.61704172489027,-0.45415881031590044,-6.16288291457437
5.065,754.2343786432826,-6.613630982934669,-0.4579923256249454,-6.155638657309724
5.07,754.232079135503,-6.610205885451902,-0.46180776018295105,-6.148398125268951
5.075,754.2297605960664,-6.606766567658939,-0.4656049633631083,-6.141161604295831
5.08,754.227423116505,-6.603313165334144,-0.4693837852583532,-6.133929380075791
5.085,754.2250667890979,-6.599845814811914,-0.47314407668728176,-6.126701738124632
5.09,754.2226917068696,-6.5963646529772975,-0.47688568920004143,-6.119478963777256
5.095,754.2202979635837,-6.592869817260591,-0.48060847508419147,-6.112261342176399
5.1000000000000005,754.2178856537414,-6.5893614456319085,-0.4843122873705345,-6.105049158261374
5.105,754.2154548725764,-6.585839676595742,-0.48799697983891643,-6.0978426967568256
5.11,754.213005716052,-6.582304649185491,-0.49166240702400227,-6.090642242161489
5.115,754.2105382808562,-6.578756502957968,-0.49530842422101806,-6.08344807873695
5.12,754.2080526643996,-6.5751953779878995,-0.4989348874914614,-6.076260490496438
5.125,754.2055489648099,-6.5716214148623875,-0.502541653668786,-6.069079761193602
5.13,754.2030272809287,-6.568034754675361,-0.5061285803640526,-6.061906174311309
5.135,754.2004877123081,-6.5644355390220115,-0.5096955259715507,-6.054740013050461
5.14,754.1979303592055,-6.5608239099931955,-0.5132423496743899,-6.047581560318806
5.1450000000000005,754.1953553225812,-6.557200010169827,-0.5167689114500572,-6.040431098719769
5.15,754.1927627040931,-6.553563982617254,-0.5202750720759449,-6.033288910541309
5.155,754.1901526060932,-6.549915970879604,-0.523760693134849,-6.0261552777447545
5.16,754.1875251316237,-6.54625611897412,-0.5272256370204319,-6.019030481953688
5.165,754.184880384413,-6.542584571385474,-0.5306697669426552,-6.011914804442819
5.17,754.1822184688709,-6.538901473060063,-0.5340929469331798,-6.004808526126883
5.175,754.1795394900855,-6.535206969400291,-0.5374950418507352,-5.997711927549556
5.18,754.176843553818,-6.531501206258819,-0.540875917386452,-5.9906252888723674
5.1850000000000005,754.1741307664996,-6.527784329932819,-0.5442354400691667,-5.983548889863653
